date,stock_id,pre_close,ref_price,value,kind,open_base
2020-08-05,2471,23.00,21.57,1.424556,息,21.55
2020-08-05,2888,8.49,8.10,0.388124,息,8.10
2020-08-05,2888A,45.15,44.70,0.449753,息,44.70
2020-08-05,2905,30.00,26.36,3.636364,權息,26.35
2020-08-05,2912,279.00,270.00,9.000000,息,270.00
2020-08-05,3058,6.97,6.86,0.101915,息,6.86
2020-08-05,3062,15.15,15.00,0.150000,息,15.00
2020-08-05,3164,22.80,21.99,0.809889,息,22.00
2020-08-05,4564,36.80,34.60,2.200000,息,34.60
2020-08-05,4576,80.50,79.98,0.519881,權息,80.00
2020-08-05,8466,72.50,68.40,4.100000,息,68.40
