date,stock_id,pre_close,ref_price,value,kind,open_base
2017-07-11,1233,36.75,35.15,1.600000,息,35.15
2017-07-11,1707,197.00,190.60,6.400000,息,190.50
2017-07-11,1713,16.25,15.67,0.580000,息,15.65
2017-07-11,1734,22.05,21.95,0.100000,息,21.95
2017-07-11,2303,14.30,13.80,0.500000,息,13.80
2017-07-11,2345,75.80,72.70,3.097800,息,72.70
2017-07-11,2404,66.50,60.50,6.000000,息,60.50
2017-07-11,2419,22.90,21.12,1.772833,息,21.10
2017-07-11,2439,189.50,180.61,8.884167,息,180.50
2017-07-11,2634,35.60,34.60,1.000000,息,34.60
2017-07-11,2887E,51.90,51.87,0.025956,息,51.90
2017-07-11,3003,49.15,47.65,1.500000,息,47.65
2017-07-11,3034,123.00,116.00,7.000000,息,116.00
2017-07-11,3045,113.00,107.40,5.600000,息,107.50
2017-07-11,3481,15.35,15.25,0.099999,息,15.25
2017-07-11,4190,72.30,68.80,3.500000,息,68.80
2017-07-11,4807,67.20,64.20,3.000000,息,64.20
2017-07-11,8341,163.00,158.50,4.500000,息,158.50
2017-07-11,9907,14.40,14.02,0.380000,息,14.00
