date,stock_id,pre_close,ref_price,value,kind,open_base
2022-06-16,1456,18.75,17.25,1.500000,息,17.25
2022-06-16,1711,22.40,21.90,0.500000,息,21.90
2022-06-16,1733,26.95,25.65,1.300000,息,25.65
2022-06-16,2020,31.00,28.00,3.000000,息,28.00
2022-06-16,2330,509.00,506.25,2.750000,息,506.00
2022-06-16,2344,26.85,25.85,1.000000,息,25.85
2022-06-16,2385,84.70,78.60,6.100000,息,78.60
2022-06-16,2642,67.60,65.50,2.100000,息,65.50
2022-06-16,2707,173.50,161.10,12.392500,息,161.00
2022-06-16,2851,28.90,27.10,1.800000,息,27.10
2022-06-16,3714,56.50,54.50,2.000000,息,54.50
2022-06-16,4133,41.10,40.64,0.460000,息,40.65
2022-06-16,5522,66.10,61.60,4.500000,息,61.60
2022-06-16,6116,13.05,12.05,0.995530,息,12.05
2022-06-16,8341,211.00,203.00,8.000000,息,203.00
2022-06-16,9924,41.35,38.95,2.400000,息,38.95
