date,stock_id,pre_close,ref_price,value,kind,open_base
2022-07-12,1217,10.85,10.55,0.300000,息,10.55
2022-07-12,1233,34.00,33.20,0.800000,息,33.20
2022-07-12,1414,16.75,16.21,0.538000,息,16.20
2022-07-12,1423,19.45,18.70,0.750000,息,18.70
2022-07-12,1618,12.15,11.65,0.500000,息,11.65
2022-07-12,2049,229.50,222.61,6.888407,權息,225.00
2022-07-12,2069,22.45,20.25,2.200000,息,20.25
2022-07-12,2114,111.00,104.00,7.000000,息,104.00
2022-07-12,2316,27.55,26.55,1.000000,息,26.55
2022-07-12,2493,43.50,40.75,2.750000,息,40.75
2022-07-12,2597,94.00,85.00,9.000000,息,85.00
2022-07-12,2634,34.35,34.00,0.350000,息,34.00
2022-07-12,2855,17.50,15.61,1.890000,息,15.60
2022-07-12,3034,300.50,249.00,51.500000,息,249.00
2022-07-12,4439,146.00,117.91,28.083334,權息,118.00
2022-07-12,4994,40.80,39.30,1.500000,息,39.30
2022-07-12,5285,78.00,74.00,4.000000,息,74.00
2022-07-12,6166,55.40,55.10,0.300000,息,55.10
2022-07-12,6196,107.00,102.55,4.447807,息,102.50
2022-07-12,6251,19.50,18.80,0.699945,息,18.80
2022-07-12,6592,102.00,97.80,4.200000,息,97.80
2022-07-12,6691,169.00,155.00,14.000000,息,155.00
2022-07-12,9902,11.10,10.60,0.500000,息,10.60
