date,stock_id,pre_close,ref_price,value,kind,open_base
2021-07-27,1304,34.25,33.25,1.000000,息,33.25
2021-07-27,1326,83.20,80.70,2.500000,息,80.70
2021-07-27,1717,40.50,39.00,1.500000,息,39.00
2021-07-27,1810,11.95,11.75,0.200000,息,11.75
2021-07-27,2338,111.50,110.00,1.500000,息,110.00
2021-07-27,2617,48.00,47.10,0.900000,息,47.10
2021-07-27,2723,157.50,153.50,4.000000,息,153.50
2021-07-27,2889,17.45,16.80,0.650000,息,16.80
2021-07-27,3035,121.50,120.50,1.000000,息,120.50
2021-07-27,3356,41.60,40.59,1.000869,息,40.60
2021-07-27,3481,19.55,19.15,0.398838,息,19.15
2021-07-27,9917,97.40,92.40,5.000000,息,92.40
