date,stock_id,pre_close,ref_price,value,kind,open_base
2020-07-27,1110,16.50,16.40,0.100000,息,16.40
2020-07-27,1402,29.20,27.70,1.500000,息,27.70
2020-07-27,1503,48.50,46.90,1.600000,息,46.90
2020-07-27,1531,11.25,11.04,0.201524,息,11.05
2020-07-27,2374,12.70,12.40,0.300000,息,12.40
2020-07-27,2852,14.20,13.24,0.960000,息,13.25
2020-07-27,3209,20.40,19.12,1.278706,息,19.10
2020-07-27,3617,87.40,82.05,5.350000,息,82.10
2020-07-27,4526,12.65,12.45,0.200000,息,12.45
2020-07-27,4555,48.00,46.80,1.200000,息,46.80
2020-07-27,6257,46.40,44.20,2.197239,息,44.20
2020-07-27,6277,90.00,84.70,5.300000,息,84.70
2020-07-27,8021,23.85,22.65,1.200000,息,22.65
2020-07-27,8404,29.35,28.75,0.600000,息,28.75
