date,stock_id,pre_close,ref_price,value,kind,open_base
2017-07-03,1109,10.40,10.30,0.100000,息,10.30
2017-07-03,1215,74.60,71.60,3.000000,息,71.60
2017-07-03,1452,26.10,24.90,1.200000,息,24.90
2017-07-03,1560,76.80,73.80,3.000000,息,73.80
2017-07-03,2308,166.50,161.50,5.000000,息,161.50
2017-07-03,2369,15.15,14.65,0.500000,息,14.65
2017-07-03,2409,13.90,13.34,0.560000,息,13.35
2017-07-03,2425,17.20,17.05,0.150000,息,17.05
2017-07-03,2451,102.00,96.00,6.000000,息,96.00
2017-07-03,2455,61.00,58.46,2.530795,息,58.50
2017-07-03,2642,24.75,24.30,0.450000,息,24.30
2017-07-03,2731,111.00,107.00,4.000000,息,107.00
2017-07-03,2881,48.45,46.45,2.000000,息,46.45
2017-07-03,2881A,63.80,62.09,1.707213,息,62.10
2017-07-03,2882,50.10,48.10,2.000000,息,48.10
2017-07-03,2882A,63.00,62.85,0.149508,息,62.90
2017-07-03,3021,14.55,13.85,0.700000,息,13.85
2017-07-03,4551,146.50,141.90,4.600000,息,142.00
2017-07-03,4916,33.20,29.27,3.927273,權息,29.25
2017-07-03,6213,44.20,41.70,2.500000,息,41.70
2017-07-03,910322,18.00,17.74,0.254775,息,17.75
