date,stock_id,pre_close,ref_price,value,kind,open_base
2019-07-02,1301,115.00,109.20,5.800000,息,109.00
2019-07-02,2034,27.05,25.25,1.800000,息,25.25
2019-07-02,2308,160.50,155.50,5.000000,息,155.50
2019-07-02,2501,27.85,25.75,2.100000,息,25.75
2019-07-02,2597,61.60,56.80,4.800000,息,56.80
2019-07-02,2723,176.00,171.00,5.000000,息,171.00
2019-07-02,2850,39.95,37.30,2.650000,息,37.30
2019-07-02,2885,18.95,18.05,0.900000,息,18.05
2019-07-02,3010,55.10,51.90,3.200000,息,51.90
2019-07-02,4532,26.15,24.95,1.200000,息,24.95
2019-07-02,6184,37.55,35.05,2.500000,息,35.05
2019-07-02,6579,85.00,80.90,4.100000,息,80.90
