date,stock_id,pre_close,ref_price,value,kind,open_base
2022-08-02,1442,22.85,21.65,1.200000,息,21.65
2022-08-02,1540,14.30,14.00,0.300000,息,14.00
2022-08-02,2312,12.85,12.65,0.198382,息,12.65
2022-08-02,2348,94.60,79.63,14.963636,權息,79.60
2022-08-02,2348A,36.95,36.50,0.442739,息,36.50
2022-08-02,2472,57.70,54.50,3.197918,息,54.50
2022-08-02,2537,9.07,8.17,0.900000,息,8.17
2022-08-02,2834,12.50,11.95,0.542431,權息,11.95
2022-08-02,3062,30.60,30.55,0.050000,息,30.55
2022-08-02,3167,56.60,52.60,4.000000,息,52.60
2022-08-02,4106,25.85,25.30,0.550000,息,25.30
2022-08-02,6671,44.00,41.00,3.000000,息,41.00
2022-08-02,6799,129.50,126.77,2.728482,息,127.00
2022-08-02,8110,12.70,12.57,0.130000,息,12.55
2022-08-02,8404,31.40,28.90,2.500000,息,28.90
2022-08-02,9935,18.30,17.79,0.510000,息,17.80
