date,stock_id,pre_close,ref_price,value,kind,open_base
2021-07-22,1310,20.00,19.50,0.500000,息,19.50
2021-07-22,1507,62.10,60.20,1.900000,息,60.20
2021-07-22,1762,63.00,61.50,1.500000,息,61.50
2021-07-22,2204,71.00,64.00,7.000000,息,64.00
2021-07-22,2303,50.80,49.20,1.599888,息,49.20
2021-07-22,2317,112.50,108.50,4.000000,息,108.50
2021-07-22,2352,30.35,28.85,1.500000,息,28.85
2021-07-22,2354,63.00,61.20,1.800000,息,61.20
2021-07-22,2397,67.20,64.20,3.000000,息,64.20
2021-07-22,2423,25.35,24.15,1.200000,息,24.15
2021-07-22,2458,193.00,184.00,9.000000,息,184.00
2021-07-22,2906,15.80,15.50,0.300000,息,15.50
2021-07-22,3026,139.50,131.50,8.000000,息,131.50
2021-07-22,3030,59.00,55.70,3.300000,息,55.70
2021-07-22,3416,78.00,74.00,3.999558,息,74.00
2021-07-22,4133,55.80,55.20,0.600000,息,55.20
2021-07-22,6206,69.60,65.60,4.000000,息,65.60
2021-07-22,6277,85.20,82.20,3.000000,息,82.20
2021-07-22,6451,114.00,109.90,4.096334,息,110.00
2021-07-22,8215,32.25,31.55,0.700000,息,31.55
2021-07-22,8443,11.40,11.25,0.150000,息,11.25
