date,stock_id,pre_close,ref_price,value,kind,open_base
2017-07-13,1338,107.50,103.50,4.000000,息,103.50
2017-07-13,1457,11.30,10.80,0.500000,息,10.80
2017-07-13,1535,43.50,41.70,1.800000,息,41.70
2017-07-13,1589,86.30,83.05,3.250000,息,83.10
2017-07-13,1702,65.90,63.09,2.807081,息,63.10
2017-07-13,1708,29.35,27.47,1.873810,權息,27.45
2017-07-13,1904,14.70,14.20,0.500000,息,14.20
2017-07-13,1905,10.10,9.75,0.350000,息,9.75
2017-07-13,2020,13.85,13.05,0.800000,息,13.05
2017-07-13,2314,32.90,32.78,0.116154,息,32.80
2017-07-13,2317,118.50,114.00,4.500000,息,114.00
2017-07-13,2353,15.80,15.30,0.500000,息,15.30
2017-07-13,2354,95.50,91.70,3.800000,息,91.70
2017-07-13,2356,27.00,25.55,1.450000,息,25.55
2017-07-13,2401,14.05,13.55,0.500000,息,13.55
2017-07-13,2548,70.50,64.90,5.600000,息,64.90
2017-07-13,2608,38.15,36.65,1.500000,息,36.65
2017-07-13,2904,21.70,20.35,1.350000,息,20.35
2017-07-13,3026,40.20,37.70,2.500000,息,37.70
2017-07-13,3033,17.35,16.28,1.064173,息,16.30
2017-07-13,3055,17.95,17.13,0.819209,息,17.15
2017-07-13,4722,32.45,29.95,2.500000,息,29.95
2017-07-13,4999,55.10,52.00,3.100000,息,52.00
2017-07-13,5284,63.90,61.34,2.557462,息,61.30
2017-07-13,6141,18.20,17.90,0.300000,息,17.90
2017-07-13,6214,63.80,58.80,5.000000,息,58.80
2017-07-13,6412,62.40,62.08,0.310483,權,62.10
2017-07-13,6442,49.10,45.80,3.300000,息,45.80
2017-07-13,8112,32.15,29.67,2.477341,息,29.65
2017-07-13,9924,41.20,38.40,2.800000,息,38.40
