date,stock_id,pre_close,ref_price,value,kind,open_base
2018-07-05,1326,127.00,120.00,7.000000,息,120.00
2018-07-05,1444,10.55,10.05,0.500000,息,10.05
2018-07-05,1457,14.90,14.20,0.700000,息,14.20
2018-07-05,1504,22.70,21.84,0.860000,息,21.85
2018-07-05,1521,80.80,75.60,5.200000,息,75.60
2018-07-05,1608,11.20,10.47,0.730000,息,10.45
2018-07-05,1612,11.15,10.65,0.500000,息,10.65
2018-07-05,1711,18.20,17.70,0.500000,息,17.70
2018-07-05,2353,23.50,22.80,0.700000,息,22.80
2018-07-05,2397,80.30,76.10,4.200000,息,76.10
2018-07-05,2433,46.45,42.95,3.500000,息,42.95
2018-07-05,2456,180.50,178.55,1.945394,息,178.50
2018-07-05,2850,35.80,33.98,1.820000,息,34.00
2018-07-05,3019,90.20,88.60,1.600000,息,88.60
2018-07-05,3048,17.75,16.75,1.000000,息,16.75
2018-07-05,3060,20.20,19.60,0.600000,息,19.60
2018-07-05,3528,36.30,33.33,2.966667,權息,33.35
2018-07-05,4133,36.25,35.45,0.800000,息,35.45
2018-07-05,4746,53.40,51.31,2.084838,權息,51.40
2018-07-05,4915,59.00,55.79,3.201296,息,55.80
2018-07-05,5007,55.50,52.50,3.000000,息,52.50
2018-07-05,5388,70.00,66.25,3.750000,息,66.30
2018-07-05,6116,8.95,8.45,0.500000,息,8.45
2018-07-05,6141,22.75,22.25,0.500000,息,22.25
2018-07-05,9188,5.10,4.96,0.134260,息,4.96
