date,stock_id,pre_close,ref_price,value,kind,open_base
2018-07-31,1227,60.40,58.40,2.000000,息,58.40
2018-07-31,1525,70.80,68.40,2.400000,息,68.40
2018-07-31,2351,83.70,81.20,2.500000,息,81.20
2018-07-31,2355,39.90,37.65,2.250000,息,37.65
2018-07-31,2633,25.10,24.35,0.750000,息,24.35
2018-07-31,2812,10.65,9.95,0.698781,權息,9.95
2018-07-31,3090,82.10,74.39,7.707477,權息,74.40
2018-07-31,3533,230.00,224.50,5.500000,息,224.50
2018-07-31,4119,69.10,66.95,2.150000,息,67.00
2018-07-31,5525,22.20,21.00,1.200000,息,21.00
2018-07-31,5871,107.00,101.17,5.823529,權息,101.00
2018-07-31,6239,91.20,86.70,4.500000,息,86.70
2018-07-31,6414,383.00,374.12,8.877651,息,374.00
2018-07-31,6582,54.50,51.01,3.486490,息,51.00
2018-07-31,8103,26.15,25.15,1.000000,息,25.15
2018-07-31,8404,50.70,45.81,4.881818,權息,45.80
2018-07-31,9930,61.00,54.54,6.454546,權息,54.50
2018-07-31,9938,67.50,64.50,3.000000,息,64.50
