date,stock_id,pre_close,ref_price,value,kind,open_base
2016-07-08,1612,8.20,7.94,0.260000,息,7.94
2016-07-08,2478,16.50,16.29,0.201124,息,16.30
2016-07-08,2838,8.82,8.42,0.400000,息,8.42
2016-07-08,3047,10.30,9.80,0.500000,息,9.80
2016-07-08,4164,51.50,49.49,2.003555,息,49.50
2016-07-08,4555,68.80,65.70,3.100000,息,65.70
2016-07-08,4733,123.00,118.00,5.000000,息,118.00
2016-07-08,5215,33.25,30.25,3.000000,息,30.25
2016-07-08,6205,27.20,25.20,2.000000,息,25.20
2016-07-08,6215,17.15,16.90,0.250000,息,16.90
2016-07-08,6224,60.00,55.70,4.300000,息,55.70
2016-07-08,6449,26.90,25.30,1.600000,息,25.30
2016-07-08,8072,23.85,22.85,1.000000,息,22.85
2016-07-08,8210,59.20,56.60,2.600000,息,56.60
