date,stock_id,pre_close,ref_price,value,kind,open_base
2015-07-09,1303,67.90,65.60,2.300000,息,65.60
2015-07-09,1338,105.00,101.30,3.700000,息,101.50
2015-07-09,1452,28.75,27.75,1.000000,息,27.75
2015-07-09,1457,12.10,11.80,0.300000,息,11.80
2015-07-09,1723,133.50,125.20,8.300000,息,125.00
2015-07-09,1909,12.40,11.50,0.900000,息,11.50
2015-07-09,2024,8.50,7.70,0.800000,息,7.70
2015-07-09,2031,17.15,16.15,1.000000,息,16.15
2015-07-09,2345,14.30,13.22,1.075150,息,13.20
2015-07-09,2359,16.05,15.05,1.000000,息,15.05
2015-07-09,2408,41.70,39.70,1.998400,息,39.70
2015-07-09,2456,57.70,55.20,2.500000,息,55.20
2015-07-09,2467,18.15,16.85,1.300000,息,16.85
2015-07-09,2535,18.40,16.90,1.500000,息,16.90
2015-07-09,2904,27.55,25.55,2.000000,息,25.55
2015-07-09,3055,16.65,15.44,1.200136,息,15.45
2015-07-09,3481,14.15,13.44,0.700020,息,13.45
2015-07-09,3532,36.50,35.50,1.000000,息,35.50
2015-07-09,3550,14.00,13.00,1.000000,息,13.00
2015-07-09,4164,50.00,48.00,1.999428,息,48.00
2015-07-09,4733,279.00,271.09,7.904005,權息,272.00
2015-07-09,4952,35.60,32.80,2.800000,息,32.80
2015-07-09,6136,26.15,23.84,2.310000,息,23.85
2015-07-09,8163,15.70,15.40,0.300000,息,15.40
2015-07-09,8213,41.20,37.70,3.500000,息,37.70
2015-07-09,8341,84.00,81.80,2.200000,息,81.80
