date,stock_id,pre_close,ref_price,value,kind,open_base
2022-06-29,1752,37.05,35.25,1.800000,息,35.25
2022-06-29,1773,208.00,164.00,44.000000,權息,164.00
2022-06-29,2032,22.10,20.92,1.180000,息,20.90
2022-06-29,2308,236.00,230.50,5.500000,息,230.50
2022-06-29,2375,56.20,54.20,2.000000,息,54.20
2022-06-29,2603,108.50,90.50,17.999996,息,90.50
2022-06-29,2889,15.75,15.10,0.650000,息,15.10
2022-06-29,3056,29.50,28.73,0.766326,權,29.50
2022-06-29,3711,91.00,84.00,6.995982,息,84.00
2022-06-29,5906,32.40,30.70,1.700000,息,30.70
2022-06-29,8046,289.50,279.50,10.000000,息,279.50
2022-06-29,8081,174.50,158.50,16.000000,息,158.50
2022-06-29,8150,44.80,40.50,4.300000,息,40.50
