date,stock_id,pre_close,ref_price,value,kind,open_base
2016-08-04,1216,66.00,64.00,2.000000,息,64.00
2016-08-04,1730,39.00,37.00,2.000000,息,37.00
2016-08-04,2108,27.20,24.00,3.200000,權息,24.00
2016-08-04,2450,56.50,53.50,3.000000,息,53.50
2016-08-04,2472,41.50,39.00,2.500000,息,39.00
2016-08-04,2476,24.40,22.87,1.530000,息,22.85
2016-08-04,2509,21.40,19.80,1.600000,息,19.80
2016-08-04,2539,29.95,24.04,5.908334,權息,24.05
2016-08-04,2903,18.25,17.25,1.000000,息,17.25
2016-08-04,3036,44.30,39.42,4.871429,權息,39.40
2016-08-04,3058,9.55,9.05,0.500000,息,9.05
2016-08-04,3665,198.50,184.05,14.448283,權息,184.00
2016-08-04,4137,186.50,176.50,10.000000,息,176.50
2016-08-04,5515,8.88,8.37,0.505384,息,8.37
2016-08-04,6139,25.25,24.36,0.884470,息,24.35
2016-08-04,6201,29.00,27.00,2.000000,息,27.00
2016-08-04,6202,54.20,50.63,3.570000,息,50.60
2016-08-04,6216,31.05,28.47,2.575952,息,28.45
2016-08-04,8021,22.65,21.28,1.362800,息,21.30
2016-08-04,9938,92.90,90.90,2.000000,息,90.90
