date,stock_id,pre_close,ref_price,value,kind,open_base
2017-06-22,1773,68.40,64.40,4.000000,息,64.40
2017-06-22,2327,111.50,108.50,3.000000,息,108.50
2017-06-22,2385,81.00,76.75,4.250000,息,76.80
2017-06-22,2480,31.85,29.75,2.100000,息,29.75
2017-06-22,2722,39.75,37.38,2.369048,權息,37.40
2017-06-22,2748,73.70,71.20,2.500000,息,71.20
2017-06-22,2910,28.50,28.00,0.500000,息,28.00
2017-06-22,5533,15.50,14.85,0.650000,息,14.85
2017-06-22,6155,20.20,19.35,0.850000,息,19.35
2017-06-22,6412,66.80,64.04,2.750312,息,64.00
