date,stock_id,pre_close,ref_price,value,kind,open_base
2016-06-27,1528,9.77,9.67,0.100000,息,9.67
2016-06-27,1568,24.05,23.05,1.000000,息,23.05
2016-06-27,2015,42.10,39.60,2.500000,息,39.60
2016-06-27,2032,9.15,8.95,0.200000,息,8.95
2016-06-27,2330,159.00,153.00,6.000000,息,153.00
2016-06-27,2385,74.30,70.00,4.300000,息,70.00
2016-06-27,2530,15.80,14.20,1.600000,息,14.20
2016-06-27,2637,36.75,34.25,2.499239,息,34.25
2016-06-27,2881,38.20,36.20,2.000000,息,36.20
2016-06-27,2882,36.40,34.40,2.000000,息,34.40
2016-06-27,3669,20.10,19.90,0.200000,息,19.90
2016-06-27,4916,47.05,46.55,0.500000,息,46.55
