date,stock_id,pre_close,ref_price,value,kind,open_base
2026-07-08,1229,42.70,40.09,2.603622,權息,40.10
2026-07-08,1303,166.50,165.70,0.800000,息,165.50
2026-07-08,2028,16.10,15.90,0.200000,息,15.90
2026-07-08,2049,344.50,342.50,2.000000,息,342.50
2026-07-08,2303,155.00,152.39,2.608082,息,152.50
2026-07-08,2405,17.20,17.10,0.100000,息,17.10
2026-07-08,2545,37.50,34.70,2.800000,息,34.70
2026-07-08,2618,42.40,40.40,2.000000,息,40.40
2026-07-08,2634,58.40,57.62,0.778000,息,57.60
2026-07-08,3231,155.50,149.99,5.500622,息,150.00
2026-07-08,4148,30.45,29.45,1.000000,息,29.45
2026-07-08,4576,223.00,222.20,0.800000,息,222.00
2026-07-08,4904,103.00,99.19,3.809281,息,99.20
2026-07-08,6641,19.10,18.70,0.400000,息,18.70
2026-07-08,6924,123.50,118.50,5.000000,息,118.50
2026-07-08,6937,264.00,262.60,1.400000,息,262.50
