date,stock_id,pre_close,ref_price,value,kind,open_base
2018-07-23,0050,84.65,83.95,0.700000,息,83.95
2018-07-23,006203,39.17,38.82,0.350000,息,38.82
2018-07-23,1218,18.60,18.20,0.400000,息,18.20
2018-07-23,1734,21.55,21.35,0.200000,息,21.35
2018-07-23,2049,310.50,296.13,14.360480,權息,298.00
2018-07-23,2324,19.85,18.65,1.200000,息,18.65
2018-07-23,2412,111.50,106.70,4.796000,息,106.50
2018-07-23,2458,50.10,47.52,2.580000,息,47.50
2018-07-23,2613,12.60,12.27,0.330000,息,12.25
2018-07-23,2906,11.20,10.80,0.400000,息,10.80
2018-07-23,3380,22.45,21.45,1.000000,息,21.45
2018-07-23,3545,25.45,24.93,0.512050,息,24.95
2018-07-23,5515,11.50,11.00,0.500000,息,11.00
2018-07-23,8222,18.50,18.20,0.300000,息,18.20
2018-07-23,8374,28.05,27.55,0.499354,息,27.55
2018-07-23,9945,34.90,32.90,2.000000,息,32.90
