date,factor,cum_factor,pre_close,ref_price,kind
2015-07-21,0.95833333,0.67619450,12,11.5,息
2016-08-22,0.95614035,0.70559426,11.4,10.9,息
2017-07-20,0.95614035,0.73796097,11.4,10.9,息
2018-07-25,0.96595745,0.77181239,11.75,11.35,息
2019-08-30,0.96108949,0.79901283,12.85,12.35,息
2020-08-26,0.96478873,0.83136153,14.2,13.7,息
2021-08-19,0.96946565,0.86170319,13.1,12.7,息
2022-09-06,0.97969543,0.88884345,19.7,19.3,息
2023-09-06,0.97923875,0.90726507,28.9,28.3,息
2024-08-29,0.96806387,0.92650038,25.05,24.25,息
2025-08-28,0.98517298,0.95706534,60.7,59.8,息
2026-08-24,0.97146933,0.97146933,35.05,34.05,息
