date,factor,cum_factor,pre_close,ref_price,kind
2015-07-08,0.95537525,0.46180132,24.65,23.55,息
2016-07-14,0.95703125,0.48337166,25.6,24.5,息
2017-07-26,0.95801527,0.50507406,26.2,25.1,息
2018-07-19,0.95963303,0.52720878,27.25,26.15,息
2019-07-01,0.96190476,0.54938582,31.5,30.3,息
2020-06-19,0.93865546,0.57114367,59.5,55.85,息
2020-11-27,0.94811933,0.60846998,77.1,73.1,息
2021-07-01,0.94798440,0.64176520,76.9,72.9,息
2021-08-31,0.96946565,0.67697865,65.5,63.5,息
2022-04-15,0.96924969,0.69830081,81.3,78.8,息
2022-09-05,0.96463932,0.72045503,70.7,68.2,息
2023-04-14,0.95263870,0.74686467,73.9,70.4,息
2023-08-31,0.96570645,0.78399572,72.9,70.4,息
2024-04-11,0.96607870,0.81183648,73.7,71.2,息
2024-08-29,0.96542185,0.84034197,72.3,69.8,息
2025-04-10,0.96194825,0.87044018,65.7,63.2,息
2025-09-01,0.96992481,0.90487215,66.5,64.5,息
2026-04-24,0.96194825,0.93293020,65.7,63.2,息
2026-08-27,0.96983409,0.96983409,66.3,64.3,息
