date,factor,cum_factor,pre_close,ref_price,kind,event
2015-02-04,0.98056156,0.46985944,46.3,45.4,除權,exright
2015-07-31,0.95127610,0.47917384,43.1,41,除息,exright
2016-07-21,0.92941176,0.50371689,42.5,39.5,除息,exright
2017-07-31,0.92718447,0.54197387,41.2,38.2,除息,exright
2018-07-09,0.92879121,0.58453726,45.5,42.26,除息,exright
2019-07-08,0.93185690,0.62935270,58.7,54.7,除息,exright
2020-07-08,0.95460993,0.67537484,70.5,67.3,除息,exright
2020-11-05,0.98907015,0.70748776,61.3,60.63,除權,exright
2021-08-03,0.96803571,0.71530595,112,108.42,除息,exright
2022-09-13,0.94915254,0.73892516,70.8,67.2,除息,exright
2023-08-10,0.91178010,0.77851044,76.4,69.66,除權息,exright
2024-06-17,0.96239718,0.85383574,42.55,40.95,除息,exright
2025-06-17,0.94585448,0.88719684,29.55,27.95,除息,exright
2026-06-17,0.93798450,0.93798450,32.25,30.25,除息,exright
