date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-06-24,0.98718784,,0.72494830,46.05,45.46,除息,exright
2019-09-23,0.99162304,,0.73435700,47.75,47.35,除息,exright
2019-12-20,0.99193891,,0.74056065,47.14,46.76,除息,exright
2020-03-20,0.99076923,,0.74657889,39,38.64,除息,exright
2020-06-16,0.99260780,,0.75353459,48.7,48.34,除息,exright
2020-09-16,0.99252978,,0.75914635,49.53,49.16,除息,exright
2020-12-16,0.99275512,,0.76486003,48.31,47.96,除息,exright
2021-03-17,0.99154930,,0.77044178,42.6,42.24,除息,exright
2021-06-17,0.99176201,,0.77700805,43.7,43.34,除息,exright
2021-09-17,0.99232624,,0.78346220,45.61,45.26,除息,exright
2021-12-16,0.99221357,,0.78952079,44.95,44.6,除息,exright
2022-03-16,0.99042443,,0.79571658,38.64,38.27,除息,exright
2022-06-17,0.98821218,,0.80340968,35.63,35.21,除息,exright
2022-09-20,0.98786542,,0.81299310,36.26,35.82,除息,exright
2022-12-16,0.98744884,,0.82297961,36.65,36.19,除息,exright
2023-03-16,0.98692621,,0.83344026,34.42,33.97,除息,exright
2023-06-16,0.98723898,,0.84448083,34.48,34.04,除息,exright
2023-09-18,0.98686898,,0.85539656,34.27,33.82,除息,exright
2023-12-18,0.98760331,,0.86677824,36.3,35.85,除息,exright
2024-03-18,0.98729425,,0.87765830,34.63,34.19,除息,exright
2024-06-20,0.98669309,,0.88895311,35.32,34.85,除息,exright
2024-09-18,0.98744884,,0.90094186,36.65,36.19,除息,exright
2024-12-17,0.98674734,,0.91239346,34.71,34.25,除息,exright
2025-03-21,0.98710602,,0.92464750,34.9,34.45,除息,exright
2025-06-20,0.98640133,,0.93672563,30.15,29.74,除息,exright
2025-09-19,0.98732220,,0.94963947,32.34,31.93,除息,exright
2025-12-19,0.98742331,,0.96183340,32.6,32.19,除息,exright
2026-03-20,0.98724331,,0.97408415,32.14,31.73,除息,exright
2026-06-22,0.98667080,,0.98667080,32.26,31.83,除息,exright
