date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2024-02-27,0.98640662,,0.86190876,16.92,16.69,除息,exright
2024-03-18,0.99577039,,0.87378647,16.55,16.48,除息,exright
2024-04-18,0.99568434,,0.87749794,16.22,16.15,除息,exright
2024-05-17,0.99583085,,0.88130134,16.79,16.72,除息,exright
2024-06-20,0.99589443,,0.88499100,17.05,16.98,除息,exright
2024-07-16,0.99591599,,0.88863937,17.14,17.07,除息,exright
2024-08-16,0.99598624,,0.89228347,17.44,17.37,除息,exright
2024-09-18,0.99602724,,0.89587931,17.62,17.55,除息,exright
2024-10-17,0.99541810,,0.89945262,17.46,17.38,除息,exright
2024-11-18,0.99528024,,0.90359279,16.95,16.87,除息,exright
2024-12-17,0.99530516,,0.90787776,17.04,16.96,除息,exright
2025-01-17,0.99519520,,0.91216020,16.65,16.57,除息,exright
2025-02-20,0.99524093,,0.91656412,16.81,16.73,除息,exright
2025-03-18,0.99525785,,0.92094697,16.87,16.79,除息,exright
2025-04-21,0.99505868,,0.92533504,16.19,16.11,除息,exright
2025-05-19,0.99471249,,0.92993013,15.13,15.05,除息,exright
2025-06-17,0.99463447,,0.93487328,14.91,14.83,除息,exright
2025-07-16,0.99462366,,0.93991642,14.88,14.8,除息,exright
2025-08-18,0.99551570,,0.94499705,15.61,15.54,除息,exright
2025-09-16,0.99565217,,0.94925380,16.1,16.03,除息,exright
2025-10-20,0.99572910,,0.95339901,16.39,16.32,除息,exright
2025-11-18,0.99568966,,0.95748834,16.24,16.17,除息,exright
2025-12-16,0.99572389,,0.96163331,16.37,16.3,除息,exright
2026-01-20,0.99574468,,0.96576303,16.45,16.38,除息,exright
2026-02-26,0.99575758,,0.96989022,16.5,16.43,除息,exright
2026-03-17,0.99566295,,0.97402244,16.14,16.07,除息,exright
2026-04-20,0.99564677,,0.97826522,16.08,16.01,除息,exright
2026-05-19,0.99558081,,0.98254246,15.84,15.77,除息,exright
2026-06-16,0.99566563,,0.98690378,16.15,16.08,除息,exright
2026-07-16,0.99562500,,0.99120000,16,15.93,除息,exright
2026-08-18,0.99555556,,0.99555556,15.75,15.68,除息,exright
