date,factor,cum_factor,pre_close,ref_price,kind,event
2015-06-30,0.92125984,0.54130601,12.7,11.7,除息,exright
2016-07-11,0.90804598,0.58757148,13.05,11.85,除息,exright
2017-07-18,0.92079208,0.64707239,15.15,13.95,除息,exright
2018-07-06,0.91620112,0.70273454,17.9,16.4,除息,exright
2019-07-02,0.92929293,0.76700904,14.85,13.8,除息,exright
2020-07-16,0.96333333,0.82536842,12,11.56,除息,exright
2021-08-24,0.99550562,0.85678383,22.25,22.15,除息,exright
2022-07-11,0.97257525,0.86065193,14.95,14.54,除息,exright
2023-06-16,0.97518248,0.88492065,20.55,20.04,除息,exright
2024-06-27,0.97237569,0.90744109,18.1,17.6,除息,exright
2025-08-01,0.97167756,0.93322066,22.95,22.3,除息,exright
2026-06-29,0.96042216,0.96042216,18.95,18.2,除息,exright
