date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-01-24,0.97087846,,0.63116584,41.55,40.34,除息,exright
2019-05-02,0.99209581,,0.65009768,41.75,41.42,除息,exright
2019-07-18,0.98556896,,0.65527712,42.27,41.66,除息,exright
2019-10-22,0.99136691,,0.66487191,41.7,41.34,除息,exright
2020-01-30,0.98868110,,0.67066180,40.64,40.18,除息,exright
2020-04-22,0.98639100,,0.67833986,38.21,37.69,除息,exright
2020-07-21,0.98852374,,0.68769875,38.34,37.9,除息,exright
2020-10-21,0.98780811,,0.69568259,37.73,37.27,除息,exright
2021-01-19,0.98728477,,0.70426896,37.75,37.27,除息,exright
2021-04-20,0.98826903,,0.71333923,38.36,37.91,除息,exright
2021-07-16,0.98891821,,0.72180673,37.9,37.48,除息,exright
2021-10-19,0.98906083,,0.72989527,37.48,37.07,除息,exright
2022-01-18,0.98772839,,0.73796803,36.67,36.22,除息,exright
2022-04-20,0.98786735,,0.74713660,37.09,36.64,除息,exright
2022-07-18,0.98122197,,0.75631268,35.68,35.01,除息,exright
2022-10-19,0.97809829,,0.77078653,37.44,36.62,除息,exright
2023-01-31,0.98365123,,0.78804608,36.7,36.1,除息,exright
2023-04-21,0.98510345,,0.80114380,36.25,35.71,除息,exright
2023-07-18,0.98695652,,0.81325855,36.8,36.32,除息,exright
2023-10-19,0.98605898,,0.82400646,37.3,36.78,除息,exright
2024-01-17,0.98734511,,0.83565636,37.93,37.45,除息,exright
2024-04-18,0.98808907,,0.84636704,38.62,38.16,除息,exright
2024-07-16,0.98786346,,0.85656958,39.55,39.07,除息,exright
2024-08-16,0.99285714,,0.86709309,39.2,38.92,除息,exright
2024-09-18,0.99283154,,0.87333117,39.06,38.78,除息,exright
2024-10-17,0.99288075,,0.87963681,39.33,39.05,除息,exright
2024-11-18,0.99295597,,0.88594406,39.75,39.47,除息,exright
2024-12-17,0.99495077,,0.89222895,39.61,39.41,除息,exright
2025-01-17,0.99451235,,0.89675688,40.09,39.87,除息,exright
2025-02-19,0.99374844,,0.90170512,39.99,39.74,除息,exright
2025-03-18,0.99492901,,0.90737765,39.44,39.24,除息,exright
2025-04-23,0.99370739,,0.91200241,38.14,37.9,除息,exright
2025-05-19,0.99417960,,0.91777762,36.08,35.87,除息,exright
2025-06-17,0.99491094,,0.92315073,35.37,35.19,除息,exright
2025-07-16,0.99489940,,0.92787273,35.29,35.11,除息,exright
2025-08-18,0.99449945,,0.93262969,36.36,36.16,除息,exright
2025-09-16,0.99455486,,0.93778804,36.73,36.53,除息,exright
2025-10-20,0.99459021,,0.94292239,36.97,36.77,除息,exright
2025-11-18,0.99463231,,0.94805115,37.26,37.06,除息,exright
2025-12-16,0.99467235,,0.95316745,37.54,37.34,除息,exright
2026-01-20,0.99472991,,0.95827280,37.95,37.75,除息,exright
2026-02-25,0.99468792,,0.96334974,37.65,37.45,除息,exright
2026-03-17,0.99471598,,0.96849446,37.85,37.65,除息,exright
2026-04-20,0.99469074,,0.97363919,37.67,37.47,除息,exright
2026-05-19,0.99464238,,0.97883609,37.33,37.13,除息,exright
2026-06-16,0.99463519,,0.98410857,37.28,37.08,除息,exright
2026-07-16,0.99470759,,0.98941660,37.79,37.59,除息,exright
2026-08-18,0.99468085,,0.99468085,37.6,37.4,除息,exright
