date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-07-02,0.93777778,,0.52923456,45,42.2,除息,exright
2016-06-30,0.95202703,,0.56434965,74,70.45,除息,exright
2017-06-29,0.93406593,,0.59278742,54.6,51,除息,exright
2018-07-04,0.94104308,,0.63463124,44.1,41.5,除息,exright
2019-07-04,0.94616977,,0.67439127,48.3,45.7,除息,exright
2020-07-02,0.94100295,,0.71275926,67.8,63.8,除息,exright
2021-06-28,0.95177570,,0.75744636,53.5,50.92,除息,exright
2022-06-27,0.95392857,,0.79582444,56,53.42,除息,exright
2023-06-27,0.95831224,,0.83425999,118.5,113.56,除息,exright
2024-07-04,0.94836207,,0.87055132,116,110.01,除息,exright
2025-07-03,0.94784353,,0.91795249,99.7,94.5,除息,exright
2026-07-03,0.96846416,,0.96846416,146.5,141.88,除息,exright
