date,factor,cum_factor,pre_close,ref_price,kind
2015-07-09,0.91504854,0.47806806,41.2,37.7,息
2016-07-07,0.93377483,0.52245104,30.2,28.2,息
2017-07-06,0.95145631,0.55950430,30.9,29.4,息
2018-07-10,0.94561717,0.58805044,27.95,26.43,息
2019-08-02,0.94592593,0.62186946,40.5,38.31,息
2020-06-11,0.93324607,0.65741877,38.2,35.65,息
2021-06-29,0.93123772,0.70444311,50.9,47.4,息
2022-06-23,0.89212513,0.75645895,46.35,41.35,息
2023-06-27,0.93975904,0.84792920,41.5,39,息
2024-07-04,0.97474747,0.90228364,39.6,38.6,息
2025-07-31,0.95898960,0.92565886,33.65,32.27,息
2026-07-20,0.96524390,0.96524390,32.8,31.66,息
