date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2016-07-12,0.99248658,,0.91502389,27.95,27.74,息,exright
2017-05-16,0.96081772,,0.92195089,29.35,28.2,息,exright
2018-05-21,0.97160000,,0.95954818,25,24.29,息,exright
2019-05-31,0.99405941,,0.98759591,35.35,35.14,息,exright
2019-08-22,0.98691099,,0.99349787,38.2,37.7,息,exright
2020-03-12,0.98194946,,1.00667424,41.55,40.8,息,exright
2020-08-26,0.99273859,,1.02517928,48.2,47.85,息,exright
2021-05-12,0.98548972,,1.03267798,41.35,40.75,息,exright
2025-03-20,0.98820755,,1.04788305,42.4,41.9,息,exright
2025-09-15,1.10200000,,1.06038762,40,44.08,退還股款,reduce
2026-03-26,0.98011364,,0.96223922,35.2,34.5,息,exright
2026-08-28,0.98176292,,0.98176292,32.9,32.3,息,exright
