date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2019-06-20,0.99616166,,0.75358524,44.29,44.12,除息,exright
2019-09-19,0.99455693,,0.75648890,45.93,45.68,除息,exright
2019-12-18,0.99499674,,0.76062905,45.97,45.74,除息,exright
2020-03-18,0.99207921,,0.76445382,45.45,45.09,除息,exright
2020-06-17,0.99094546,,0.77055724,47.49,47.06,除息,exright
2020-09-17,0.99334719,,0.77759803,48.1,47.78,除息,exright
2020-12-16,0.99235669,,0.78280589,47.1,46.74,除息,exright
2021-03-17,0.99210526,,0.78883520,41.8,41.47,除息,exright
2021-06-17,0.99319249,,0.79511240,42.6,42.31,除息,exright
2021-09-16,0.99282833,,0.80056224,44.62,44.3,除息,exright
2021-12-16,0.99336688,,0.80634508,43.72,43.43,除息,exright
2022-03-16,0.99234222,,0.81172938,37.87,37.58,除息,exright
2022-06-17,0.99038190,,0.81799339,35.35,35.01,除息,exright
2022-09-19,0.99031008,,0.82593734,36.12,35.77,除息,exright
2022-12-16,0.98903509,,0.83401892,36.48,36.08,除息,exright
2023-03-16,0.99161850,,0.84326525,34.6,34.31,除息,exright
2023-06-16,0.98992806,,0.85039282,34.75,34.4,除息,exright
2023-09-18,0.98932179,,0.85904507,34.65,34.28,除息,exright
2023-12-18,0.98938198,,0.86831715,36.73,36.34,除息,exright
2024-03-18,0.98887304,,0.87763591,35.05,34.66,除息,exright
2024-06-20,0.98914858,,0.88751121,35.94,35.55,除息,exright
2024-09-19,0.98883573,,0.89724762,37.62,37.2,除息,exright
2024-12-17,0.98790096,,0.90737783,35.54,35.11,除息,exright
2025-01-17,0.99594085,,0.91849069,34.49,34.35,除息,exright
2025-02-18,0.99598278,,0.92223418,34.85,34.71,除息,exright
2025-03-18,0.99572284,,0.92595394,35.07,34.92,除息,exright
2025-04-21,0.99525645,,0.92993140,33.73,33.57,除息,exright
2025-05-19,0.99517064,,0.93436360,31.06,30.91,除息,exright
2025-06-17,0.99509644,,0.93889788,30.59,30.44,除息,exright
2025-07-16,0.99539171,,0.94352451,30.38,30.24,除息,exright
2025-08-18,0.99562500,,0.94789268,32,31.86,除息,exright
2025-09-16,0.99607606,,0.95205794,33.13,33,除息,exright
2025-10-20,0.99614815,,0.95580847,33.75,33.62,除息,exright
2025-11-18,0.99606299,,0.95950434,33.02,32.89,除息,exright
2025-12-16,0.99607132,,0.96329684,33.09,32.96,除息,exright
2026-01-20,0.99609492,,0.96709625,33.29,33.16,除息,exright
2026-02-26,0.99611708,,0.97088764,33.48,33.35,除息,exright
2026-03-17,0.99604743,,0.97467221,32.89,32.76,除息,exright
2026-04-20,0.99574468,,0.97853996,32.9,32.76,除息,exright
2026-05-19,0.99563999,,0.98272176,32.11,31.97,除息,exright
2026-06-16,0.99575629,,0.98702520,32.99,32.85,除息,exright
2026-07-16,0.99567100,,0.99123170,32.34,32.2,除息,exright
2026-08-18,0.99554140,,0.99554140,31.4,31.26,除息,exright
