date,factor,factor_official,cum_factor,pre_close,ref_price,kind,event
2015-08-13,0.90516129,,0.64661294,31,28.06,息,exright
2016-08-08,0.95046904,,0.71436213,26.65,25.33,權息,exright
2017-08-02,0.94435858,,0.75158905,32.35,30.55,息,exright
2018-07-31,0.96175908,,0.79587253,26.15,25.15,息,exright
2019-08-02,0.95951417,,0.82751756,24.7,23.7,息,exright
2020-07-24,0.96918519,,0.86243391,33.75,32.71,息,exright
2021-08-31,0.96736597,,0.88985462,42.9,41.5,息,exright
2022-08-05,0.94513032,,0.91987381,36.45,34.45,息,exright
2023-08-08,0.95031056,,0.97327723,40.25,38.25,息,exright
2024-08-07,0.97789661,,1.02416754,56.1,54.86,息,exright
2025-07-09,0.93706140,,1.04731679,45.6,42.73,息,exright
2025-12-08,1.15274431,,1.11766079,74.7,86.11,退還股款,reduce
2026-07-13,0.96956522,,0.96956522,92,89.2,息,exright
